,0
0,0
1,1
2,1
3,0
4,0
5,0
6,0
7,1
8,0
9,0
10,0
11,0
12,1
13,0
14,1
15,1
16,0
17,1
18,1
19,0
20,1
21,0
22,1
23,1
24,1
25,0
26,1
27,0
28,0
29,0
30,0
31,1
32,1
33,0
34,0
35,0
36,1
37,0
38,0
39,1
40,1
41,0
42,0
43,1
44,1
45,1
46,1
47,0
48,1
49,1
50,1
51,1
52,1
53,0
54,1
55,1
56,1
57,0
58,1
59,0
60,1
61,1
62,0
63,0
64,1
65,0
66,0
67,0
68,1
69,1
70,0
71,1
72,1
73,0
74,0
75,1
76,0
77,0
78,0
79,0
80,1
81,0
82,0
83,1
84,1
85,0
86,1
87,0
88,0
89,0
90,1
91,1
92,0
93,0
94,0
95,0
96,1
97,1
98,1
99,1
100,1
101,0
102,0
103,0
104,0
105,1
106,1
107,1
108,0
109,0
110,0
111,0
112,1
113,1
114,0
115,1
116,1
117,0
118,1
119,1
120,0
121,1
122,1
123,0
124,1
125,1
126,1
127,1
128,1
129,0
130,0
131,1
132,0
133,0
134,1
135,0
136,0
137,1
138,1
139,0
140,0
141,0
142,1
143,0
144,1
145,0
146,0
147,1
148,1
149,0
150,0
151,0
152,1
153,0
154,1
155,1
156,1
157,0
158,1
159,0
160,1
161,1
162,0
163,0
164,0
165,0
166,1
167,0
168,0
169,1
170,0
171,0
172,0
173,0
174,1
175,0
176,0
177,0
178,1
179,0
180,0
181,0
182,0
183,0
184,1
185,0
186,1
187,0
188,1
189,1
190,1
191,1
192,0
193,0
194,0
195,1
196,0
197,1
198,0
199,0
200,0
201,0
202,0
203,1
204,1
205,1
206,1
207,0
208,0
209,0
210,1
211,1
212,0
213,0
214,0
215,1
216,0
217,0
218,0
219,0
220,1
221,1
222,0
223,1
224,1
225,1
226,0
227,1
228,1
229,0
230,1
231,0
232,1
233,0
234,0
235,0
236,1
237,1
238,0
239,1
240,1
241,1
242,0
243,1
244,0
245,1
246,1
247,0
248,1
249,0
250,0
251,0
252,1
253,0
254,0
255,1
256,0
257,0
258,1
259,1
260,0
261,0
262,0
263,1
264,1
265,0
266,0
267,1
268,0
269,1
270,1
271,1
272,1
273,0
274,1
275,1
276,1
277,1
278,1
279,1
280,0
281,1
282,1
283,0
284,1
285,0
286,1
287,1
288,1
289,1
290,0
291,0
292,1
293,0
294,0
295,0
296,0
297,0
298,1
299,1
300,1
301,0
302,0
303,0
304,0
305,1
306,0
307,0
308,0
309,1
310,0
311,0
312,0
313,1
314,0
315,1
316,1
317,0
318,0
319,0
320,1
321,1
322,1
323,0
324,0
325,0
326,1
327,1
328,0
329,1
330,0
331,0
332,0
333,1
334,0
335,1
336,1
337,0
338,0
339,1
340,1
341,1
342,1
343,1
344,0
345,1
346,1
347,0
348,1
349,0
350,1
351,1
352,1
353,0
354,1
355,1
356,0
357,1
358,1
359,0
360,0
361,0
362,0
363,0
364,1
365,0
366,0
367,1
368,0
369,0
370,0
371,1
372,1
373,1
374,0
375,1
376,0
377,0
378,0
379,1
380,1
381,0
382,0
383,1
384,1
385,0
386,1
387,1
388,0
389,1
390,1
391,0
392,0
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,0
401,0
402,0
403,0
404,0
405,1
406,1
407,0
408,0
409,0
410,1
411,0
412,0
413,0
414,1
415,0
416,1
417,1
418,0
419,0
420,1
421,0
422,1
423,0
424,1
425,0
426,1
427,1
428,0
429,0
430,1
431,1
432,1
433,1
434,1
435,1
436,0
437,1
438,1
439,1
440,0
441,1
442,1
443,0
444,0
445,0
446,0
447,1
448,0
449,0
450,1
451,0
452,1
453,0
454,1
455,0
456,1
457,1
458,0
459,0
460,0
461,0
462,1
463,1
464,0
465,1
466,1
467,1
468,1
469,1
470,1
471,0
472,0
473,1
474,1
475,0
476,1
477,1
478,0
479,0
480,0
481,1
482,0
483,0
484,0
485,0
486,0
487,0
488,1
489,1
490,1
491,0
492,1
493,0
494,1
495,0
496,0
497,1
498,0
499,1
500,0
501,1
502,1
503,0
504,0
505,0
506,1
507,0
508,0
509,0
510,1
511,1
512,1
513,0
514,0
515,1
516,1
517,0
518,0
519,0
520,0
521,1
522,0
523,0
524,1
525,0
526,0
527,0
528,0
529,0
530,1
531,0
532,0
533,0
534,1
535,1
536,1
537,0
538,0
539,1
540,0
541,0
542,1
543,1
544,0
545,0
546,0
547,1
548,0
549,1
550,1
551,0
552,0
553,1
554,1
555,0
556,0
557,0
558,0
559,0
560,1
561,1
562,0
563,1
564,1
565,1
566,0
567,1
568,1
569,0
570,1
571,0
572,1
573,1
574,0
575,1
576,1
577,0
578,1
579,0
580,0
581,0
582,1
583,0
584,1
585,0
586,0
587,0
588,0
589,0
590,1
591,1
592,0
593,1
594,1
595,1
596,0
597,0
598,0
599,1
600,0
601,1
602,1
603,0
604,0
605,0
606,1
607,1
608,0
609,1
610,1
611,0
612,0
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,1
622,0
623,0
624,0
625,1
626,0
627,0
628,0
629,1
630,1
631,0
632,1
633,0
634,1
635,1
636,1
637,1
638,1
639,1
640,0
641,1
642,0
643,1
644,1
645,0
646,0
647,1
648,0
649,1
650,0
651,1
652,1
653,1
654,1
655,0
656,0
657,0
658,0
659,1
660,0
661,1
662,0
663,0
664,0
665,0
666,1
667,0
668,0
669,1
670,1
671,0
672,0
673,0
674,0
675,0
676,1
677,1
678,1
679,1
680,0
681,1
682,1
683,0
684,1
685,1
686,0
687,0
688,0
689,0
690,1
691,0
692,1
693,0
694,0
695,0
696,0
697,1
698,0
699,1
700,1
701,1
702,0
703,1
704,1
705,1
706,0
707,1
708,0
709,0
710,0
711,0
712,1
713,0
714,0
715,0
716,0
717,0
718,0
719,1
720,0
721,0
722,0
723,0
724,0
725,0
726,1
727,1
728,1
729,0
730,0
731,0
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,0
740,1
741,0
742,1
743,0
744,1
745,1
746,1
747,1
748,1
749,1
750,0
751,1
752,0
753,1
754,1
755,1
756,1
757,0
758,1
759,0
760,0
761,1
762,1
763,0
764,1
765,1
766,1
767,1
768,1
769,0
770,0
771,0
772,0
773,1
774,0
775,1
776,1
777,1
778,1
779,1
780,1
781,1
782,1
783,0
784,1
785,1
786,0
787,0
788,1
789,0
790,0
791,1
792,1
793,0
794,0
795,1
796,1
797,0
798,0
799,0
800,1
801,0
802,0
803,1
804,0
805,0
806,1
807,1
808,0
809,0
810,1
811,0
812,1
813,1
814,0
815,1
816,0
817,0
818,1
819,1
820,0
821,1
822,1
823,1
824,0
825,1
826,1
827,0
828,1
829,0
830,0
831,0
832,0
833,1
834,1
835,1
836,1
837,1
838,1
839,1
840,1
841,0
842,1
843,1
844,1
845,1
846,0
847,1
848,0
849,0
850,0
851,0
852,1
853,1
854,0
855,1
856,1
857,0
858,0
859,1
860,1
861,1
862,0
863,1
864,0
865,1
866,0
867,0
868,1
869,0
870,1
871,0
872,1
873,0
874,0
875,1
876,1
877,1
878,0
879,1
880,1
881,1
882,0
883,0
884,0
885,1
886,1
887,1
888,0
889,0
890,0
891,1
892,1
893,1
894,0
895,0
896,1
897,0
898,1
899,1
900,1
901,0
902,0
903,1
904,1
905,0
906,1
907,1
908,0
909,1
910,1
911,1
912,0
913,1
914,1
915,1
916,1
917,1
918,0
919,0
920,0
921,1
922,0
923,1
924,0
925,0
926,0
927,0
928,0
929,1
930,1
931,1
932,0
933,0
934,0
935,0
936,0
937,0
938,1
939,0
940,1
941,0
942,1
943,1
944,1
945,0
946,0
947,0
948,1
949,0
950,1
951,0
952,1
953,1
954,0
955,1
956,1
957,0
958,1
959,1
960,0
961,1
962,0
963,1
964,1
965,0
966,1
967,1
968,0
969,0
970,0
971,0
972,0
973,0
974,1
975,1
976,1
977,0
978,0
979,0
980,1
981,1
982,0
983,0
984,1
985,0
986,1
987,1
988,1
989,0
990,1
991,1
992,0
993,0
994,1
995,1
996,0
997,0
998,0
999,1
1000,0
1001,1
1002,1
1003,0
1004,0
1005,0
1006,0
1007,0
1008,1
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,0
1022,0
1023,0
1024,0
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,0
1032,0
1033,0
1034,1
1035,0
1036,0
1037,1
1038,1
1039,0
1040,1
1041,0
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,0
1049,0
1050,1
1051,0
1052,1
1053,0
1054,1
1055,1
1056,0
1057,1
1058,1
1059,1
1060,0
