,0
0,1
1,0
2,0
3,0
4,0
5,1
6,0
7,1
8,0
9,1
10,0
11,0
12,1
13,0
14,0
15,1
16,1
17,0
18,1
19,1
20,1
21,0
22,0
23,0
24,1
25,0
26,1
27,0
28,0
29,1
30,0
31,0
32,1
33,1
34,1
35,0
36,0
37,1
38,1
39,0
40,1
41,0
42,1
43,0
44,1
45,0
46,1
47,1
48,1
49,0
50,0
51,1
52,1
53,1
54,1
55,0
56,0
57,0
58,0
59,0
60,1
61,0
62,0
63,1
64,1
65,1
66,1
67,0
68,1
69,1
70,0
71,0
72,1
73,1
74,0
75,1
76,0
77,0
78,1
79,0
80,1
81,0
82,0
83,0
84,0
85,1
86,0
87,1
88,0
89,1
90,1
91,1
92,0
93,1
94,1
95,1
96,1
97,0
98,0
99,1
100,0
101,0
102,0
103,0
104,1
105,0
106,1
107,1
108,0
109,0
110,0
111,0
112,1
113,1
114,0
115,1
116,0
117,0
118,1
119,1
120,1
121,1
122,0
123,1
124,1
125,1
126,0
127,0
128,0
129,0
130,1
131,1
132,1
133,0
134,1
135,1
136,0
137,1
138,1
139,0
140,1
141,0
142,1
143,1
144,0
145,0
146,1
147,0
148,0
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0
161,1
162,0
163,1
164,1
165,1
166,1
167,0
168,1
169,0
170,0
171,1
172,1
173,0
174,1
175,1
176,1
177,1
178,1
179,0
180,0
181,1
182,0
183,1
184,1
185,0
186,0
187,1
188,0
189,0
190,1
191,0
192,1
193,1
194,1
195,1
196,1
197,0
198,0
199,0
200,1
201,0
202,0
203,1
204,0
205,0
206,0
207,1
208,0
209,1
210,0
211,0
212,1
213,1
214,1
215,1
216,0
217,1
218,1
219,1
220,1
221,0
222,0
223,0
224,0
225,0
226,0
227,1
228,1
229,0
230,0
231,1
232,0
233,1
234,0
235,0
236,0
237,0
238,0
239,1
240,0
241,0
242,1
243,0
244,0
245,1
246,0
247,1
248,1
249,1
250,1
251,0
252,0
253,0
254,0
255,0
256,1
257,0
258,1
259,0
260,0
261,0
262,0
263,0
264,1
265,1
266,0
267,0
268,0
269,1
270,1
271,1
272,1
273,0
274,0
275,0
276,1
277,0
278,0
279,1
280,0
281,1
282,0
283,0
284,1
285,0
286,0
287,1
288,1
289,1
290,1
291,1
292,0
293,1
294,0
295,0
296,1
297,1
298,1
299,1
300,0
301,1
302,1
303,0
304,1
305,0
306,0
307,0
308,1
309,0
310,1
311,0
312,1
313,1
314,0
315,0
316,1
317,1
318,0
319,0
320,0
321,0
322,1
323,0
324,0
325,0
326,1
327,0
328,1
329,1
330,1
331,0
332,0
333,1
334,1
335,1
336,0
337,0
338,0
339,1
340,0
341,1
342,1
343,1
344,0
345,1
346,0
347,0
348,0
349,0
350,0
351,1
352,0
353,1
354,1
355,1
356,0
357,0
358,1
359,0
360,0
361,0
362,1
363,1
364,1
365,0
366,0
367,0
368,1
369,0
370,0
371,0
372,0
373,1
374,1
375,0
376,0
377,1
378,1
379,1
380,0
381,1
382,1
383,0
384,1
385,0
386,0
387,1
388,1
389,0
390,0
391,0
392,0
393,1
394,0
395,0
396,0
397,1
398,0
399,0
400,0
401,0
402,0
403,1
404,1
405,1
406,0
407,1
408,1
409,1
410,1
411,1
412,0
413,1
414,0
415,0
416,0
417,1
418,1
419,0
420,0
421,1
422,1
423,1
424,0
425,1
426,0
427,0
428,1
429,1
430,1
431,0
432,1
433,0
434,0
435,1
436,1
437,0
438,1
439,1
440,0
441,0
442,1
443,0
444,1
445,0
446,1
447,0
448,0
449,0
450,0
451,1
452,1
453,1
454,0
455,0
456,1
457,1
458,0
459,0
460,0
461,1
462,1
463,1
464,0
465,1
466,1
467,1
468,0
469,0
470,0
471,1
472,1
473,1
474,0
475,0
476,1
477,1
478,1
479,1
480,0
481,1
482,0
483,0
484,1
485,1
486,0
487,1
488,0
489,1
490,1
491,1
492,1
493,0
494,0
495,1
496,0
497,0
498,0
499,0
500,1
501,0
502,1
503,1
504,1
505,0
506,0
507,1
508,0
509,1
510,0
511,1
512,1
513,0
514,0
515,1
516,1
517,0
518,1
519,0
520,1
521,0
522,1
523,0
524,0
525,1
526,1
527,1
528,1
529,0
530,1
531,1
532,1
533,0
534,0
535,1
536,1
537,0
538,1
539,1
540,1
541,1
542,0
543,0
544,0
545,0
546,1
547,1
548,1
549,0
550,1
551,0
552,1
553,1
554,0
555,0
556,1
557,0
558,1
559,1
560,1
561,0
562,1
563,0
564,0
565,1
566,1
567,1
568,1
569,0
570,1
571,1
572,0
573,0
574,0
575,0
576,0
577,0
578,1
579,0
580,0
581,0
582,1
583,1
584,0
585,1
586,1
587,0
588,0
589,0
590,1
591,1
592,0
593,1
594,0
595,0
596,0
597,0
598,1
599,0
600,1
601,0
602,0
603,0
604,1
605,1
606,1
607,0
608,1
609,0
610,0
611,0
612,1
613,1
614,0
615,1
616,1
617,0
618,0
619,0
620,0
621,1
622,0
623,0
624,1
625,1
626,1
627,1
628,1
629,0
630,1
631,0
632,0
633,0
634,1
635,1
636,0
637,1
638,0
639,0
640,0
641,0
642,0
643,1
644,1
645,0
646,1
647,0
648,0
649,0
650,1
651,1
652,1
653,0
654,0
655,0
656,0
657,0
658,0
659,1
660,1
661,0
662,1
663,0
664,1
665,0
666,0
667,0
668,1
669,1
670,0
671,0
672,1
673,1
674,1
675,0
676,1
677,0
678,0
679,0
680,1
681,0
682,0
683,0
684,1
685,1
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,1
696,0
697,0
698,0
699,0
700,1
701,0
702,0
703,1
704,0
705,0
706,1
707,0
708,0
709,0
710,1
711,0
712,1
713,1
714,1
715,0
716,1
717,0
718,0
719,0
720,1
721,0
722,1
723,1
724,1
725,0
726,0
727,1
728,1
729,1
730,1
731,0
732,1
733,1
734,1
735,1
736,0
737,1
738,0
739,0
740,1
741,1
742,0
743,1
744,1
745,1
746,1
747,1
748,0
749,0
750,1
751,0
752,0
753,1
754,1
755,0
756,0
757,1
758,1
759,1
760,0
761,0
762,0
763,0
764,0
765,1
766,0
767,0
768,1
769,0
770,0
771,1
772,0
773,0
774,1
775,1
776,0
777,1
778,0
779,1
780,1
781,1
782,0
783,1
784,1
785,1
786,1
787,1
788,0
789,1
790,1
791,1
792,0
793,1
794,0
795,0
796,0
797,0
798,1
799,1
800,0
801,1
802,1
803,0
804,1
805,0
806,0
807,0
808,0
809,1
810,1
811,0
812,1
813,0
814,1
815,0
816,0
817,0
818,1
819,0
820,1
821,0
822,0
823,0
824,0
825,1
826,1
827,1
828,0
829,0
830,1
831,1
832,1
833,1
834,1
835,0
836,1
837,0
838,1
839,0
840,0
841,0
842,1
843,1
844,1
845,1
846,1
847,0
848,1
849,1
850,0
851,1
852,0
853,1
854,1
855,0
856,0
857,1
858,1
859,1
860,0
861,0
862,1
863,0
864,0
865,0
866,0
867,0
868,1
869,0
870,1
871,1
872,1
873,0
874,1
875,0
876,1
877,1
878,1
879,0
880,1
881,0
882,0
883,0
884,1
885,0
886,0
887,1
888,1
889,0
890,0
891,0
892,0
893,1
894,1
895,1
896,0
897,1
898,1
899,1
900,0
901,0
902,1
903,1
904,1
905,1
906,0
907,0
908,0
909,1
910,1
911,1
912,0
913,1
914,0
915,0
916,0
917,1
918,0
919,1
920,0
921,1
922,1
923,1
924,1
925,1
926,1
927,0
928,0
929,1
930,1
931,0
932,1
933,0
934,0
935,1
936,0
937,0
938,0
939,0
940,1
941,0
942,0
943,0
944,1
945,0
946,1
947,0
948,0
949,1
950,1
951,0
952,0
953,0
954,0
955,0
956,1
957,1
958,0
959,1
960,0
961,0
962,0
963,1
964,1
965,0
966,0
967,1
968,1
969,1
970,0
971,0
972,1
973,1
974,1
975,0
976,0
977,1
978,1
979,0
980,1
981,0
982,0
983,1
984,0
985,1
986,0
987,1
988,0
989,0
990,1
991,1
992,0
993,0
994,1
995,1
996,0
997,1
998,0
999,1
1000,0
1001,0
1002,0
1003,0
1004,0
1005,1
1006,0
1007,1
1008,1
1009,1
1010,0
1011,1
1012,1
1013,1
1014,1
1015,0
1016,1
1017,0
1018,1
1019,1
1020,0
1021,1
1022,1
1023,1
1024,1
1025,0
1026,0
1027,1
1028,1
1029,0
1030,1
1031,0
1032,0
1033,1
1034,0
1035,1
1036,1
1037,1
1038,0
1039,0
1040,1
1041,1
1042,0
1043,0
1044,0
1045,1
1046,1
1047,1
1048,0
1049,1
1050,1
1051,0
1052,0
1053,1
1054,1
1055,1
1056,0
1057,0
1058,0
1059,0
1060,1
1061,0
1062,1
1063,0
1064,0
1065,0
1066,1
1067,1
1068,1
1069,1
1070,0
1071,0
1072,1
1073,0
1074,0
1075,1
1076,0
1077,0
1078,1
1079,0
1080,1
1081,1
1082,1
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,1
1092,0
1093,0
1094,1
1095,0
1096,0
1097,1
1098,1
1099,1
1100,1
1101,0
1102,0
1103,0
1104,1
1105,1
1106,0
1107,0
1108,1
1109,1
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,1
1118,1
1119,0
1120,0
1121,0
1122,0
1123,1
1124,1
1125,1
1126,1
1127,1
1128,1
1129,0
1130,1
1131,0
1132,1
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,1
1140,0
1141,1
1142,0
1143,1
1144,0
1145,0
1146,0
1147,1
1148,0
1149,0
1150,1
1151,0
1152,0
1153,1
1154,1
1155,0
1156,1
1157,0
1158,1
1159,1
1160,1
1161,0
1162,0
1163,1
1164,0
1165,0
1166,1
1167,1
1168,1
1169,1
1170,1
1171,1
1172,1
1173,1
1174,0
1175,0
1176,1
1177,1
1178,0
1179,0
1180,1
1181,1
1182,1
1183,0
1184,1
1185,0
1186,0
1187,1
1188,1
1189,1
1190,1
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,1
1201,0
1202,0
1203,1
1204,0
1205,1
1206,0
1207,1
1208,0
1209,1
1210,1
1211,1
1212,0
1213,1
1214,1
1215,0
1216,1
1217,0
1218,1
1219,1
1220,1
1221,0
1222,1
1223,1
1224,0
1225,1
1226,1
1227,0
1228,1
1229,0
1230,1
