,0
0,1
1,0
2,1
3,1
4,0
5,1
6,1
7,1
8,1
9,0
10,0
11,1
12,1
13,1
14,1
15,1
16,1
17,0
18,1
19,1
20,0
21,0
22,0
23,1
24,0
25,0
26,1
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,1
35,1
36,1
37,1
38,0
39,1
40,1
41,1
42,0
43,1
44,0
45,0
46,1
47,1
48,1
49,1
50,0
51,0
52,1
53,1
54,0
55,1
56,0
57,0
58,1
59,0
60,1
61,1
62,1
63,0
64,0
65,0
66,0
67,0
68,0
69,1
70,0
71,1
72,1
73,1
74,1
75,1
76,0
77,0
78,1
79,1
80,0
81,0
82,0
83,1
84,0
85,1
86,1
87,1
88,1
89,1
90,1
91,0
92,0
93,0
94,1
95,1
96,1
97,0
98,0
99,1
100,0
101,0
102,1
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,1
111,1
112,1
113,1
114,0
115,1
116,0
117,0
118,0
119,1
120,0
121,0
122,0
123,1
124,0
125,1
126,0
127,1
128,0
129,1
130,0
131,0
132,0
133,1
134,0
135,1
136,0
137,1
138,1
139,1
140,1
141,0
142,0
143,1
144,0
145,0
146,0
147,1
148,1
149,1
150,0
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,1
161,0
162,1
163,1
164,0
165,1
166,1
167,1
168,0
169,0
170,0
171,0
172,0
173,0
174,1
175,1
176,1
177,0
178,0
179,0
180,0
181,0
182,1
183,1
184,0
185,0
186,1
187,1
188,1
189,0
190,1
191,1
192,0
193,0
194,0
195,1
196,0
197,1
198,0
199,1
200,0
201,1
202,1
203,1
204,1
205,0
206,1
207,1
208,1
209,1
210,0
211,0
212,1
213,1
214,1
215,1
216,0
217,1
218,0
219,0
220,1
221,0
222,0
223,0
224,1
225,1
226,1
227,0
228,0
229,1
230,0
231,0
232,1
233,1
234,1
235,1
236,0
237,0
238,1
239,0
240,0
241,1
242,1
243,0
244,0
245,1
246,1
247,1
248,0
249,0
250,0
251,0
252,0
253,0
254,1
255,0
256,0
257,1
258,1
259,1
260,0
261,0
262,1
263,1
264,0
265,0
266,0
267,0
268,0
269,0
270,1
271,0
272,1
273,1
274,0
275,1
276,1
277,1
278,1
279,0
280,1
281,0
282,0
283,1
284,0
285,1
286,0
287,1
288,0
289,0
290,1
291,1
292,1
293,1
294,0
295,1
296,0
297,0
298,0
299,0
300,1
301,1
302,0
303,0
304,0
305,1
306,1
307,0
308,1
309,0
310,1
311,1
312,0
313,1
314,0
315,1
316,1
317,1
318,0
319,0
320,1
321,1
322,1
323,1
324,0
325,0
326,1
327,0
328,1
329,1
330,0
331,0
332,0
333,1
334,1
335,1
336,1
337,0
338,0
339,0
340,1
341,0
342,1
343,0
344,1
345,0
346,0
347,1
348,1
349,0
350,0
351,0
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,0
361,1
362,0
363,0
364,1
365,1
366,0
367,1
368,1
369,1
370,1
371,0
372,0
373,1
374,1
375,1
376,0
377,0
378,0
379,0
380,1
381,1
382,0
383,1
384,1
385,1
386,1
387,1
388,0
389,1
390,0
391,0
392,0
393,1
394,0
395,1
396,0
397,1
398,0
399,0
400,0
401,1
402,1
403,1
404,0
405,0
406,1
407,0
408,1
409,1
410,1
411,1
412,0
413,0
414,1
415,1
416,1
417,1
418,0
419,0
420,0
421,1
422,0
423,0
424,1
425,0
426,0
427,1
428,1
429,1
430,1
431,0
432,0
433,0
434,1
435,1
436,0
437,1
438,1
439,0
440,1
441,0
442,0
443,0
444,1
445,0
446,1
447,1
448,1
449,1
450,0
451,1
452,0
453,0
454,0
455,0
456,1
457,1
458,1
459,0
460,1
461,0
462,0
463,0
464,0
465,1
466,1
467,0
468,0
469,1
470,1
471,1
472,0
473,0
474,1
475,0
476,1
477,1
478,0
479,1
480,0
481,0
482,1
483,0
484,0
485,1
486,1
487,0
488,0
489,1
490,1
491,1
492,1
493,0
494,0
495,0
496,1
497,1
498,1
499,0
500,0
501,1
502,1
503,1
504,1
505,1
506,1
507,0
508,1
509,1
510,0
511,0
512,1
513,1
514,0
515,1
516,0
517,1
518,0
519,0
520,1
521,1
522,0
523,0
524,1
525,1
526,1
527,1
528,1
529,1
530,0
531,1
532,1
533,1
534,1
535,0
536,0
537,0
538,1
539,1
540,1
541,1
542,0
543,0
544,0
545,1
546,1
547,1
548,1
549,1
550,1
551,0
552,1
553,1
554,0
555,0
556,0
557,1
558,1
559,1
560,0
561,1
562,0
563,0
564,1
565,1
566,0
567,0
568,1
569,0
570,1
571,1
572,1
573,0
574,1
575,1
576,1
577,1
578,0
579,1
580,1
581,0
582,0
583,0
584,0
585,1
586,0
587,0
588,1
589,1
590,1
591,0
592,0
593,1
594,0
595,0
596,1
597,1
598,1
599,0
600,0
601,0
602,0
603,0
604,1
605,1
606,1
607,0
608,1
609,1
610,1
611,1
612,1
613,0
614,1
615,0
616,1
617,0
618,0
619,1
620,0
621,1
622,1
623,0
624,0
625,1
626,1
627,0
628,0
629,1
630,1
631,1
632,1
633,0
634,1
635,0
636,0
637,1
638,1
639,0
640,1
641,1
642,0
643,1
644,1
645,1
646,0
647,1
648,0
649,0
650,0
651,1
652,1
653,0
654,0
655,0
656,0
657,1
658,0
659,1
660,1
661,1
662,0
663,1
664,0
665,0
666,1
667,1
668,1
669,0
670,0
671,1
672,0
673,1
674,1
675,0
676,0
677,0
678,0
679,1
680,1
681,0
682,1
683,0
684,0
685,1
686,0
687,0
688,1
689,0
690,0
691,0
692,1
693,0
694,0
695,0
696,1
697,0
698,1
699,1
700,1
701,1
702,1
703,1
704,1
705,1
706,1
707,1
708,0
709,0
710,1
711,1
712,0
713,1
714,1
715,0
716,0
717,0
718,1
719,0
720,1
721,0
722,1
723,0
724,1
725,1
726,0
727,1
728,1
729,1
730,1
731,1
732,0
733,0
734,1
735,0
736,1
737,0
738,1
739,0
740,0
741,1
742,0
743,0
744,1
745,0
746,1
747,1
748,0
749,1
750,0
751,1
752,1
753,0
754,1
755,0
756,0
757,1
758,0
759,1
760,1
761,0
762,1
763,0
764,0
765,1
766,0
767,0
768,1
769,0
770,0
771,0
772,0
773,0
774,1
775,0
776,1
777,0
778,1
779,0
780,1
781,1
782,0
783,1
784,1
785,1
786,0
787,0
788,1
789,0
790,1
791,0
792,0
793,0
794,0
795,0
796,1
797,0
798,0
799,1
800,1
801,1
802,0
803,1
804,1
805,1
806,1
807,1
808,0
809,1
810,0
811,1
812,1
813,1
814,1
815,1
816,1
817,1
818,1
819,0
820,1
821,0
822,1
823,0
824,0
825,1
826,1
827,1
828,1
829,0
830,1
831,1
832,0
833,1
834,0
835,0
836,1
837,0
838,0
839,0
840,0
841,0
842,1
843,1
844,1
845,1
846,0
847,0
848,0
849,0
850,0
851,0
852,1
853,1
854,0
855,0
856,0
857,1
858,1
859,1
860,1
861,0
862,0
863,0
864,0
865,1
866,1
867,0
868,1
869,0
870,0
871,1
872,0
873,1
874,1
875,0
876,1
877,0
878,0
879,0
880,0
881,0
882,0
883,1
884,0
885,0
886,1
887,0
888,1
889,1
890,0
891,1
892,0
893,1
894,0
895,1
896,0
897,1
898,0
899,0
900,0
901,1
902,1
903,1
904,0
905,0
906,1
907,1
908,0
909,0
910,0
911,0
912,1
913,0
914,0
915,0
916,1
917,0
918,1
919,0
920,1
921,1
922,0
923,1
924,0
925,0
926,1
927,1
928,1
929,0
930,1
931,1
932,0
933,0
934,1
935,1
936,1
937,1
938,0
939,0
940,0
941,1
942,1
943,0
944,0
945,0
946,1
947,0
948,0
949,1
950,1
951,0
952,1
953,1
954,1
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,1
964,1
965,0
966,0
967,1
968,1
969,1
970,0
971,0
972,0
973,0
974,1
975,0
976,0
977,0
978,0
979,0
980,1
981,1
982,0
983,0
984,1
985,0
986,1
987,1
988,0
989,1
990,0
991,1
992,0
993,0
994,0
995,1
996,1
997,1
998,1
999,0
1000,1
1001,1
1002,0
1003,0
1004,0
1005,0
1006,1
1007,1
1008,1
1009,1
1010,1
1011,1
1012,0
1013,1
1014,1
1015,1
1016,0
1017,1
1018,0
1019,0
1020,1
1021,1
1022,0
1023,0
1024,1
1025,1
1026,1
1027,0
1028,0
1029,0
1030,1
1031,1
1032,0
1033,1
1034,1
1035,0
1036,1
1037,1
1038,0
1039,1
1040,0
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,0
1048,1
1049,0
1050,1
1051,1
1052,0
1053,1
1054,0
1055,0
1056,0
1057,1
1058,1
1059,1
1060,1
1061,0
1062,0
1063,1
1064,0
1065,0
1066,0
1067,1
1068,0
1069,0
1070,0
1071,1
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0
1078,0
1079,0
1080,0
1081,0
1082,0
1083,1
1084,1
1085,0
1086,1
1087,1
1088,1
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,1
1101,1
1102,1
1103,0
1104,1
1105,1
1106,1
1107,1
1108,0
1109,0
1110,1
1111,1
1112,0
1113,1
1114,0
1115,0
1116,1
1117,1
1118,0
1119,0
1120,1
1121,1
1122,0
1123,0
1124,0
1125,0
1126,1
1127,1
1128,1
1129,1
1130,1
1131,1
1132,0
1133,1
1134,1
1135,0
1136,0
1137,1
1138,0
1139,1
1140,1
1141,1
1142,1
1143,0
1144,0
1145,0
1146,0
1147,1
1148,1
1149,1
1150,0
1151,0
1152,0
1153,1
1154,0
1155,1
1156,0
1157,1
1158,1
1159,1
1160,0
1161,0
1162,0
1163,1
1164,1
1165,0
1166,0
1167,0
1168,1
1169,0
1170,1
1171,1
1172,1
1173,0
1174,1
1175,0
1176,1
1177,0
1178,0
1179,0
1180,0
1181,1
1182,0
1183,1
1184,0
1185,0
1186,1
1187,1
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,1
1197,1
1198,1
1199,1
1200,1
1201,0
1202,1
1203,1
1204,1
1205,0
1206,0
1207,1
1208,0
1209,0
1210,1
1211,0
1212,1
1213,0
1214,1
1215,0
1216,1
1217,1
1218,1
1219,1
1220,0
1221,1
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,1
1230,1
