,0
0,0
1,0
2,1
3,1
4,0
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,0
13,0
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,0
23,0
24,1
25,0
26,1
27,1
28,1
29,0
30,1
31,0
32,0
33,0
34,1
35,0
36,0
37,0
38,1
39,0
40,0
41,1
42,1
43,1
44,0
45,0
46,1
47,0
48,0
49,0
50,1
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,1
59,1
60,0
61,1
62,0
63,0
64,1
65,1
66,1
67,1
68,0
69,0
70,0
71,0
72,1
73,0
74,0
75,1
76,1
77,0
78,1
79,0
80,1
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,1
90,0
91,0
92,0
93,0
94,0
95,0
96,1
97,1
98,1
99,1
100,1
101,0
102,1
103,0
104,0
105,1
106,0
107,0
108,1
109,1
110,1
111,1
112,1
113,0
114,0
115,0
116,0
117,0
118,1
119,0
120,0
121,1
122,1
123,1
124,1
125,0
126,0
127,1
128,0
129,0
130,1
131,1
132,1
133,1
134,0
135,0
136,1
137,0
138,0
139,1
140,0
141,0
142,0
143,0
144,1
145,0
146,0
147,1
148,0
149,0
150,0
151,1
152,0
153,0
154,1
155,0
156,0
157,1
158,0
159,1
160,1
161,0
162,0
163,1
164,0
165,0
166,0
167,1
168,1
169,0
170,1
171,1
172,1
173,0
174,0
175,1
176,1
177,0
178,0
179,0
180,1
181,0
182,0
183,1
184,1
185,1
186,0
187,1
188,1
189,1
190,0
191,0
192,1
193,1
194,1
195,0
196,0
197,0
198,0
199,1
200,0
201,1
202,0
203,0
204,1
205,0
206,0
207,1
208,1
209,1
210,1
211,0
212,0
213,0
214,1
215,0
216,1
217,0
218,1
219,0
220,1
221,0
222,1
223,1
224,0
225,1
226,0
227,1
228,0
229,1
230,1
231,1
232,1
233,1
234,0
235,0
236,1
237,0
238,1
239,1
240,1
241,0
242,0
243,0
244,0
245,1
246,0
247,1
248,1
249,0
250,0
251,0
252,0
253,0
254,1
255,0
256,1
257,1
258,0
259,1
260,0
261,0
262,1
263,1
264,1
265,1
266,0
267,0
268,0
269,1
270,0
271,1
272,1
273,0
274,1
275,0
276,0
277,0
278,0
279,1
280,1
281,0
282,0
283,0
284,1
285,1
286,1
287,0
288,0
289,0
290,1
291,1
292,1
293,0
294,0
295,1
296,0
297,0
298,0
299,0
300,1
301,1
302,0
303,0
304,1
305,1
306,1
307,1
308,1
309,0
310,0
311,0
312,0
313,0
314,1
315,1
316,0
317,0
318,0
319,0
320,0
321,1
322,0
323,1
324,0
325,0
326,1
327,1
328,0
329,0
330,0
331,1
332,1
333,0
334,1
335,1
336,1
337,1
338,1
339,1
340,1
341,0
342,0
343,1
344,1
345,0
346,1
347,0
348,1
349,0
350,0
351,1
352,1
353,1
354,1
355,1
356,0
357,0
358,1
359,1
360,0
361,1
362,1
363,1
364,0
365,1
366,0
367,0
368,1
369,1
370,0
371,1
372,0
373,1
374,1
375,1
376,0
377,1
378,1
379,0
380,1
381,1
382,0
383,1
384,1
385,0
386,0
387,0
388,1
389,0
390,1
391,0
392,1
393,1
394,0
395,1
396,1
397,0
398,1
399,1
400,0
401,0
402,0
403,1
404,1
405,1
406,1
407,1
408,0
409,0
410,0
411,0
412,0
413,1
414,1
415,1
416,0
417,0
418,0
419,1
420,0
421,1
422,0
423,1
424,0
425,0
426,1
427,0
428,1
429,1
430,1
431,1
432,0
433,0
434,0
435,1
436,1
437,1
438,0
439,0
440,1
441,0
442,1
443,1
444,0
445,1
446,1
447,0
448,1
449,0
450,0
451,0
452,1
453,1
454,1
455,0
456,1
457,1
458,0
459,1
460,0
461,1
462,1
463,0
464,0
465,1
466,1
467,1
468,1
469,1
470,0
471,1
472,1
473,0
474,1
475,0
476,0
477,1
478,1
479,1
480,0
481,1
482,1
483,0
484,0
485,1
486,1
487,0
488,1
489,1
490,1
491,0
492,0
493,0
494,1
495,1
496,1
497,0
498,1
499,1
500,0
501,0
502,1
503,0
504,1
505,0
506,0
507,1
508,0
509,0
510,1
511,1
512,1
513,1
514,0
515,0
516,1
517,1
518,1
519,0
520,1
521,1
522,1
523,0
524,1
525,0
526,0
527,0
528,0
529,1
530,1
531,0
532,0
